ID,COMPONENT_ARBITRARY,ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FH2O,FNOX,FOPTIMETHGLY,FOXID,FSO4,FTBN,FE,FUEL,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,SOOTPERCENTAGE,TI,U100,U75,U50,U25,U20,U14,U6,U4,V,V100,V40,ZN,Y_LABEL
TRAIN_12217,COMPONENT1,2133,2018,6,550,0,2,0,0,0,62,0.0,0,1,10,10.0,5.0,1.0,11.0,16.0,8.3,24,0.0,0.0,2.0,0,250,1,0,3,0,983,5,5,3852,0,9,8,0.2,0,,,,,,,,,0,13.2,88.0,1186,0
TRAIN_12218,COMPONENT1,1000,2011,4,200,0,4,182,0,0,27,0.0,0,0,2,18.0,7.0,0.0,16.0,20.0,9.7,3,0.0,0.0,2.0,0,14,0,262,4,0,1195,0,13,5588,0,4,0,0.0,0,,,,,,,,,0,14.5,118.66,1493,0
TRAIN_12219,COMPONENT1,3492,2011,5,200,0,0,23,0,0,77,0.0,0,0,3,14.0,7.0,0.0,16.0,20.0,8.8,10,0.0,0.0,2.0,0,11,0,241,4,0,1096,1,5,4998,0,3,0,0.2,0,,,,,,,,,0,13.6,110.2,1301,0
TRAIN_12220,COMPONENT2,2581,2014,5,200,0,0,3,0,0,128,0.0,0,0,128,,,,,,,3,,0.0,2.0,0,6,0,0,0,0,441,0,5,1231,0,7,0,,0,0.0,0.0,1.0,12.0,18.0,56.0,945.0,8498.0,0,,44.1,625,0
TRAIN_12221,COMPONENT3,2516,2010,5,200,0,2,48,0,0,1849,0.0,0,0,0,,,,,,,125,,0.1,0.0,0,3,2,0,1,0,311,0,207,3780,0,27,0,,0,,,,,,,,,0,,40.1,68,0
TRAIN_12222,COMPONENT3,1171,2017,10,371,0,7,24,6,0,2205,0.0,0,0,22,,,,,,,36,,0.0,2.0,0,1,0,0,0,0,268,0,29,11390,0,13,0,,0,,,,,,,,,0,,200.6,30,0
TRAIN_12223,COMPONENT3,1331,2021,5,427,0,8,32,0,0,2709,0.0,0,0,0,,,,,,,16,,0.0,,0,7,0,0,16,0,1034,0,40,5719,0,43,0,,0,,,,,,,,,0,,112.9,1115,0
TRAIN_12224,COMPONENT1,3146,2019,5,616,0,7,4,0,0,80,0.0,0,1,4,9.0,5.0,0.0,9.0,17.0,8.4,13,0.0,0.0,7.0,0,25,0,0,2,0,1004,2,5,4097,1,4,2,0.2,0,,,,,,,,,0,13.5,99.4,1158,0
TRAIN_12225,COMPONENT1,1765,2010,6,200,0,4,0,0,0,2854,0.0,0,0,2,14.0,7.0,0.0,16.0,20.0,9.2,8,0.0,0.0,3.0,0,14,0,224,4,0,1227,0,5,5080,0,7,1,0.1,0,,,,,,,,,0,13.5,105.5,1436,0
TRAIN_12226,COMPONENT1,1868,2016,7,200,0,6,148,0,0,3673,0.0,0,0,2,11.0,5.0,2.0,9.0,19.0,7.8,11,0.0,0.0,,0,11,0,41,0,0,957,0,18,7831,0,9,0,0.5,0,,,,,,,,,0,12.3,85.8,1085,0
TRAIN_12227,COMPONENT1,3282,2011,6,200,0,0,0,0,0,2465,0.0,0,0,1,12.0,7.0,1.0,11.0,19.0,8.5,10,0.0,0.0,1.0,0,10,0,0,3,0,962,2,6,10010,0,3,0,0.4,0,,,,,,,,,0,12.42,85.4,1069,0
TRAIN_12228,COMPONENT3,1788,2014,10,988,0,0,8,1,0,95,0.0,0,0,3,,,,,,,17,,0.0,0.0,0,2,0,0,1,0,839,0,45,20960,0,0,0,,0,,,,,,,,,0,,130.4,11,0
TRAIN_12229,COMPONENT3,2405,2010,5,1605,0,0,11,0,0,149,0.0,0,10,9,,,,,,,1187,,0.0,0.0,0,5,8,7,3,2,1107,0,1844,8100,0,13,0,,0,,,,,,,,,0,,58.9,1237,0
TRAIN_12230,COMPONENT3,6519,2018,5,1600,0,1,1,0,0,66,0.0,0,3,2,,,,,,,337,,0.0,9.0,0,2,3,0,10,1,412,0,561,24270,0,118,0,,2,,,,,,,,,0,,273.3,46,0
TRAIN_12231,COMPONENT3,2064,2011,9,200,0,3,15,0,0,149,0.0,0,6,15,,,,,,,825,,0.0,3.0,0,9,8,9,15,1,1157,0,551,10500,0,23,0,,0,,,,,,,,,0,,70.5,1406,0
TRAIN_12232,COMPONENT4,4942,2018,3,200,0,4,4,0,0,3079,0.0,0,0,0,,,,,,,7,,0.0,,43,5,0,5,2,0,765,4,16,4507,0,3,0,,0,,,,,,,,,0,,76.8,626,0
TRAIN_12233,COMPONENT3,1292,2010,4,492,0,10,2,6,0,2736,,0,4,2,,,,,,,327,,0.0,4.0,2,4,3,0,0,0,371,0,430,22590,0,4,1,,0,,,,,,,,,0,,142.6,23,0
TRAIN_12234,COMPONENT3,1644,2009,31,323,0,1,14,0,0,3129,0.0,0,2,11,,,,,,,251,,0.0,,0,50,5,9,3,1,1091,0,710,8740,2,17,0,,0,,,,,,,,,0,,54.3,1168,0
TRAIN_12235,COMPONENT3,3468,2014,9,200,0,0,88,0,0,26,0.0,0,18,7,,,,,,,1789,,1.1,25.0,0,24,20,4,11,8,1228,0,886,20940,0,808,0,,19,,,,,,,,,0,,133.3,60,0
TRAIN_12236,COMPONENT3,10205,2012,8,200,0,2,3,0,0,51,0.0,0,2,136,,,,,,,609,,0.0,,0,7,16,8,2,2,2417,2,387,24701,2,14,9,,0,,,,,,,,,0,,115.6,480,0
TRAIN_12237,COMPONENT2,2400,2015,30,1600,0,1,10,0,0,159,0.0,0,0,9,,,,,,,9,,0.0,0.0,0,5,0,0,0,0,449,0,13,1239,0,2,0,,0,0.0,0.0,0.0,1.0,3.0,5.0,507.0,4585.0,0,,44.4,714,0
TRAIN_12238,COMPONENT2,1527,2016,14,375,0,1,1,0,0,7,0.0,0,1,17,,,,,,,7,,0.0,2.0,0,2,0,0,0,0,386,0,30,2214,0,1,0,,0,1.0,1.0,2.0,2.0,4.0,19.0,2167.0,30278.0,0,,48.2,612,0
TRAIN_12239,COMPONENT3,4649,2011,6,200,0,9,173,0,0,2181,0.0,0,1,6,,,,,,,91,,0.0,,0,0,1,3,1,0,2017,0,49,25825,0,3,0,,0,,,,,,,,,0,,139.4,76,0
TRAIN_12240,COMPONENT1,6348,2016,6,200,0,2,20,0,0,26,0.0,0,0,5,13.0,10.0,1.0,18.0,24.0,8.7,26,0.0,0.0,0.0,0,15,0,208,2,0,1110,2,7,4270,0,5,0,0.4,0,,,,,,,,,0,13.6,103.4,1365,0
TRAIN_12241,COMPONENT1,1214,2011,5,414,0,0,0,2,0,10,0.0,0,0,1,12.0,6.0,1.0,11.0,19.0,8.9,8,0.0,0.0,2.0,0,9,0,0,4,0,955,1,6,9363,0,3,1,0.3,0,,,,,,,,,0,13.7,95.4,1035,0
TRAIN_12242,COMPONENT3,2619,2014,15,200,0,3,156,0,0,2766,0.0,0,0,1,,,,,,,124,,0.0,1.0,0,0,0,0,0,0,142,0,191,22560,0,14,0,,0,,,,,,,,,0,,156.1,5,0
TRAIN_12243,COMPONENT3,1356,2019,2,200,0,3,6,0,0,18,0.0,0,0,2,,,,,,,92,,0.0,2.0,0,1,1,0,1,0,315,0,318,22360,0,2,0,,0,,,,,,,,,0,,375.2,11,0
TRAIN_12244,COMPONENT3,1310,2022,1,510,0,1,0,0,0,26,0.0,0,1,26,,,,,,,89,,0.0,0.0,0,0,1,0,3,0,223,0,48,18160,2,7,0,,0,,,,,,,,,0,,129.4,23,0
TRAIN_12245,COMPONENT1,2805,2011,3,200,0,8,216,0,0,2652,0.0,0,3,9,15.0,8.0,0.0,16.0,21.0,10.3,29,0.0,0.0,2.0,14,14,0,220,5,0,1083,6,7,4231,0,7,6,0.6,0,,,,,,,,,0,14.3,114.3,1326,0
TRAIN_12246,COMPONENT1,1324,2011,14,366,0,2,2,1,0,18,0.0,0,0,7,12.0,7.0,0.0,14.0,20.0,7.1,18,0.0,0.0,1.0,0,16,0,0,3,0,1086,1,12,8487,0,5,1,0.1,0,,,,,,,,,0,12.3,87.4,1229,0
TRAIN_12247,COMPONENT3,1360,2010,6,385,0,27,113,0,0,23,0.0,0,33,11,,,,,,,894,,6.1,100.0,0,24,32,37,28,3,946,0,5285,24900,0,1849,0,,39,,,,,,,,,0,,171.4,221,0
TRAIN_12248,COMPONENT1,1711,2015,4,200,0,1,1,0,0,2913,0.0,0,2,3,15.0,9.0,1.0,12.0,23.0,7.7,34,0.0,0.0,2.0,0,12,0,2,2,0,892,2,6,4745,0,13,2,1.7,0,,,,,,,,,0,13.1,96.1,996,0
TRAIN_12249,COMPONENT3,3277,2011,3,200,0,224,157,1,0,57,,0,14,248,,,,,,,1050,,0.0,0.0,0,1,12,1,4,13,627,0,1543,15469,2,6,0,,0,,,,,,,,,0,,139.0,180,1
TRAIN_12250,COMPONENT1,2436,2019,1,200,0,53,9,0,0,75,0.0,0,1,2,10.0,7.0,0.0,10.0,18.0,8.2,23,0.0,0.0,2.0,0,16,0,0,2,0,855,2,5,4112,0,6,2,0.8,0,,,,,,,,,0,13.6,98.7,1046,1
TRAIN_12251,COMPONENT2,6180,2012,7,200,0,7,311,0,0,3258,0.0,0,1,10,,,,,,,7,,0.0,0.0,0,1,0,0,0,0,222,2,12,5955,0,4,0,,0,0.0,0.0,0.0,34.0,88.0,264.0,5863.0,28973.0,0,,52.8,274,0
TRAIN_12252,COMPONENT3,2023,2011,8,200,0,3,368,0,0,2824,0.0,0,6,44,,,,,,,240,,0.0,2.0,0,1,4,0,2,1,735,0,38,17200,0,5,0,,0,,,,,,,,,0,,138.6,40,0
TRAIN_12253,COMPONENT2,5298,2016,5,200,0,1,6,0,0,11,0.0,0,0,12,,,,,,,4,,0.0,0.0,0,2,0,1,0,0,338,0,21,2134,0,4,0,,0,0.0,0.0,4.0,4.0,5.0,14.0,324.0,2943.0,0,,57.0,468,1
TRAIN_12254,COMPONENT1,1533,2013,8,200,0,0,14,0,0,135,0.0,0,1,2,15.0,8.0,0.0,17.0,22.0,9.3,14,0.0,0.0,3.0,0,13,0,223,4,0,1038,0,10,4881,0,11,2,0.3,0,,,,,,,,,0,14.4,116.8,1243,0
TRAIN_12255,COMPONENT2,3498,2015,10,200,0,3,101,0,0,2754,0.0,0,0,5,,,,,,,11,,0.0,2.0,0,0,0,0,0,0,165,0,15,9282,0,1,0,,0,0.0,0.0,1.0,9.0,11.0,114.0,3509.0,11748.0,0,,65.8,217,0
TRAIN_12256,COMPONENT3,2061,2009,2,1261,0,1,14,0,0,129,0.0,0,1,5,,,,,,,40,,0.0,2.0,0,0,0,1,0,0,673,1,53,20150,1,1,0,,0,,,,,,,,,0,,150.4,11,0
TRAIN_12257,COMPONENT3,1356,2008,6,375,0,4,5,2,0,38,0.0,0,2,75,,,,,,,829,,0.0,1.0,0,7,34,12,9,3,1110,2,4528,9107,0,23,3,,0,,,,,,,,,0,,69.8,1232,1
TRAIN_12258,COMPONENT3,6961,2014,5,200,0,0,2,0,0,1043,0.0,0,0,10,,,,,,,69,,0.0,2.0,0,3,1,2,4,0,2346,0,29,34060,0,2,0,,0,,,,,,,,,0,,135.8,29,0
TRAIN_12259,COMPONENT1,2061,2014,3,200,0,1,208,2,0,26,0.0,0,0,1,11.0,7.0,1.0,10.0,19.0,7.7,28,0.0,0.0,1.0,0,12,0,0,0,0,874,1,16,3682,0,5,0,0.9,0,,,,,,,,,0,13.3,95.9,951,0
TRAIN_12260,COMPONENT3,2857,2020,11,833,0,11,107,0,0,3001,0.0,0,0,0,,,,,,,31,,0.0,1.0,0,0,0,0,0,0,823,0,84,18100,0,4,0,,0,,,,,,,,,0,,132.2,7,0
TRAIN_12261,COMPONENT1,1796,2016,34,200,0,5,0,0,0,3698,,0,4,4,12.0,7.0,0.0,14.0,25.0,7.9,32,0.0,0.0,7.0,0,10,1,0,1,1,916,6,16,11700,1,8,2,0.0,0,,,,,,,,,0,,94.1,1086,0
TRAIN_12262,COMPONENT3,3498,2009,5,200,0,0,1,0,0,78,,0,9,175,,,,,,,542,,0.0,2.0,0,0,9,0,3,5,280,0,1086,13155,0,6,0,,0,,,,,,,,,0,,133.6,86,0
TRAIN_12263,COMPONENT3,4106,2014,9,200,0,128,161,0,0,7,0.0,0,0,0,,,,,,,34,,0.0,1.0,0,0,0,0,0,0,256,0,75,20140,0,2,0,,0,,,,,,,,,0,,145.6,5,1
TRAIN_12264,COMPONENT1,2457,2009,5,200,0,5,28,0,0,3026,0.0,0,2,3,18.0,7.0,0.0,12.0,21.0,6.4,39,0.0,0.0,4.0,0,10,1,3,2,1,1012,2,89,13680,0,10,1,0.3,0,,,,,,,,,0,14.3,115.7,935,0
TRAIN_12265,COMPONENT1,2071,2007,3,200,0,0,0,1,0,49,0.0,0,2,2,17.0,9.0,2.0,13.0,26.0,11.2,28,0.0,0.0,6.0,0,10,1,49,4,0,916,3,11,5483,0,7,0,2.6,0,,,,,,,,,0,15.8,122.3,1105,0
TRAIN_12266,COMPONENT1,2077,2008,6,550,0,2,5,0,0,60,0.0,0,4,45,13.0,6.0,0.0,12.0,19.0,9.1,61,0.0,0.0,8.0,0,12,3,10,12,0,1011,6,13,4978,0,11,4,0.3,0,,,,,,,,,0,14.0,104.1,1188,0
TRAIN_12267,COMPONENT3,1417,2008,5,617,0,4,1,3,0,28,0.0,0,3,5,,,,,,,135,,0.0,,1,6,2,5,0,2,2061,3,74,26824,5,6,1,,0,,,,,,,,,1,,131.3,131,0
TRAIN_12268,COMPONENT2,1478,2015,4,200,0,2,113,4,0,3439,0.0,0,0,0,,,,,,,2,,0.0,0.0,0,2,0,5,5,0,233,0,8,8083,0,0,0,,0,1.0,1.0,2.0,2.0,4.0,6.0,131.0,481.0,0,,56.7,286,0
TRAIN_12269,COMPONENT1,1420,2014,2,200,0,0,4,0,0,117,0.0,0,0,0,9.0,5.0,0.0,9.0,17.0,8.2,5,0.0,0.0,0.0,0,9,0,0,1,0,956,0,15,4758,0,4,0,0.3,0,,,,,,,,,0,13.3,96.8,958,0
TRAIN_12270,COMPONENT3,5346,2009,6,200,0,6,236,0,0,2943,0.0,0,1,91,,,,,,,170,,0.0,,0,4,2,3,1,1,2611,2,93,32056,2,3,5,,0,,,,,,,,,0,,142.2,82,0
TRAIN_12271,COMPONENT3,1980,2011,2,200,0,7,205,0,0,2573,0.0,0,0,0,,,,,,,55,,0.0,1.0,0,9,0,0,0,0,441,0,557,20550,1,16,0,,0,,,,,,,,,0,,144.7,68,0
TRAIN_12272,COMPONENT2,2050,2013,2,200,0,3,8,0,0,100,0.0,0,0,2,,,,,,,2,,0.0,0.0,0,31,0,0,0,0,206,0,63,2806,0,0,0,,0,0.0,0.0,1.0,4.0,7.0,113.0,13095.0,30495.0,0,,50.5,243,0
TRAIN_12273,COMPONENT3,4525,2022,2,575,0,1,3,0,0,203,0.0,0,1,3,,,,,,,96,,0.0,0.0,0,0,1,1,0,0,175,0,39,14360,0,4,0,,0,,,,,,,,,0,,141.5,68,0
TRAIN_12274,COMPONENT1,1359,2014,4,200,0,0,2,2,0,15,0.0,0,0,0,12.0,7.0,0.0,10.0,20.0,8.4,11,0.0,0.0,2.0,0,53,0,4,2,0,865,2,6,5703,0,2,0,0.2,0,,,,,,,,,0,12.3,90.5,1072,0
TRAIN_12275,COMPONENT1,1363,2008,2,375,0,5,10,1,0,3318,,1,1,5,12.0,8.0,0.0,13.0,20.0,9.3,16,0.0,0.0,5.0,0,12,0,37,0,0,829,2,15,6533,0,6,1,0.4,0,,,,,,,,,0,12.5,88.8,1043,0
TRAIN_12276,COMPONENT1,10238,2012,7,200,0,1,1,0,0,148,,0,2,7,9.0,7.0,1.0,10.0,18.0,7.8,16,0.0,0.0,4.0,0,10,0,4,0,0,648,4,4,12715,1,4,2,0.8,0,,,,,,,,,0,13.8,104.1,737,1
TRAIN_12277,COMPONENT1,1618,2011,11,200,0,17,5,1,0,22,,0,2,3,15.0,9.0,1.0,16.0,22.0,11.5,19,0.0,0.0,5.0,0,19,1,216,0,0,1198,5,4,4867,2,8,4,1.0,0,,,,,,,,,0,13.5,106.8,1395,0
TRAIN_12278,COMPONENT3,1719,2014,6,200,0,0,205,0,0,18,0.0,0,2,21,,,,,,,135,,0.0,1.0,0,1,2,0,1,0,1098,0,71,22500,1,3,0,,0,,,,,,,,,0,,135.3,22,0
TRAIN_12279,COMPONENT4,2339,2013,8,200,0,2,55,0,0,2478,0.0,0,0,0,,,,,,,23,,0.0,1.0,0,237,0,3,2,0,1136,0,15,6430,0,4,0,,0,,,,,,,,,0,,73.6,1279,0
TRAIN_12280,COMPONENT2,2358,2019,3,200,0,0,6,0,0,28,,0,0,112,,,,,,,2,,0.0,4.0,0,2,0,1,1,0,471,4,18,2178,2,1,1,,0,0.0,0.0,0.0,4.0,5.0,,,,0,,45.9,506,0
TRAIN_12281,COMPONENT1,2389,2009,11,375,0,6,2,0,0,3368,,0,1,4,13.0,7.0,1.0,11.0,18.0,8.4,14,0.0,0.0,7.0,0,16,0,119,0,0,1132,1,8,7119,2,9,2,0.1,0,,,,,,,,,0,13.4,98.3,1389,0
TRAIN_12282,COMPONENT3,2213,2010,10,593,0,5,19,0,0,3872,0.0,1,12,2,,,,,,,2170,,0.0,,0,7,15,2,0,3,1034,1,12565,27645,2,20,1,,1,,,,,,,,,1,,145.6,102,0
TRAIN_12283,COMPONENT3,2469,2014,7,200,0,3,7,0,0,51,0.0,0,0,1,,,,,,,80,,0.0,1.0,0,0,0,0,1,0,2170,0,100,27540,0,2,0,,0,,,,,,,,,0,,121.9,20,0
TRAIN_12284,COMPONENT1,1944,2015,7,200,0,4,2,0,0,3417,0.0,0,2,14,17.0,5.0,1.0,11.0,19.0,8.9,32,0.0,0.0,1.0,0,11,2,32,3,0,908,3,24,7681,0,14,0,0.5,0,,,,,,,,,0,14.6,105.0,1042,0
TRAIN_12285,COMPONENT3,3401,2020,2,462,0,1,2,0,0,3393,0.0,0,25,10,,,,,,,1634,,0.1,,0,27,23,2,16,7,226,0,8656,18120,0,1676,2,,11,,,,,,,,,0,,144.2,69,0
TRAIN_12286,COMPONENT3,2400,2016,14,200,0,22,0,0,0,43,0.0,0,3,4,,,,,,,125,,0.0,2.0,0,6,1,0,2,0,1005,0,164,20030,0,65,0,,0,,,,,,,,,0,,126.9,120,1
TRAIN_12287,COMPONENT3,1635,2014,10,200,0,5,126,0,0,3089,0.0,0,4,69,,,,,,,240,,0.0,1.0,0,0,4,0,1,3,265,0,180,16510,0,5,0,,0,,,,,,,,,0,,184.2,59,0
TRAIN_12288,COMPONENT2,1749,2014,8,200,0,2,1,0,0,3,0.0,0,2,5,,,,,,,10,,0.0,3.0,0,2,0,0,4,0,469,0,16,2052,0,2,0,,1,0.0,0.0,1.0,1.0,2.0,23.0,842.0,2182.0,0,,45.8,686,0
TRAIN_12289,COMPONENT2,4568,2008,6,200,0,9,7,0,0,2894,0.0,0,1,8,,,,,,,10,,0.0,2.0,0,67,0,0,1,0,933,0,9,8364,0,11,1,,0,1.0,2.0,4.0,4.0,7.0,14.0,2464.0,28211.0,0,,42.9,1126,0
TRAIN_12290,COMPONENT1,7726,2018,9,200,0,3,171,0,0,141,0.0,0,0,2,16.0,10.0,1.0,14.0,22.0,8.4,18,4.5,0.0,3.0,0,9,0,10,3,0,863,2,13,8759,0,4,1,0.7,0,,,,,,,,,0,11.3,76.0,1039,0
TRAIN_12291,COMPONENT2,2831,2008,3,200,0,2,2,1,0,37,,0,1,263,,,,,,,115,,0.0,0.0,0,0,1,0,0,0,471,1,42,1227,0,0,0,,0,0.0,0.0,1.0,9.0,12.0,,,,0,,44.3,534,0
TRAIN_12292,COMPONENT3,1396,2010,1,200,0,0,154,1,0,14,0.0,0,4,74,,,,,,,438,,0.0,2.0,0,0,4,1,3,4,938,0,37,21830,0,9,0,,0,,,,,,,,,0,,127.5,97,0
TRAIN_12293,COMPONENT2,3093,2015,9,200,0,5,143,0,0,3404,0.0,0,1,1,,,,,,,5,,0.0,2.0,0,6,0,0,1,0,186,0,14,9344,0,1,0,,0,0.0,0.0,3.0,3.0,4.0,19.0,937.0,3469.0,0,,67.1,238,0
TRAIN_12294,COMPONENT3,2432,2013,6,200,0,1,211,0,0,37,0.0,0,2,1,,,,,,,145,,0.0,7.0,0,3,3,0,3,0,1832,0,171,23900,1,8,0,,0,,,,,,,,,0,,122.9,54,0
TRAIN_12295,COMPONENT1,1700,2018,2,200,0,3,0,0,0,3114,0.0,0,0,0,10.0,6.0,1.0,11.0,19.0,8.3,10,0.0,0.0,0.0,0,10,0,2,13,0,874,2,13,6528,0,2,0,0.3,0,,,,,,,,,0,14.3,98.4,1070,0
TRAIN_12296,COMPONENT3,3156,2017,6,606,0,0,122,0,0,3541,0.0,0,0,115,,,,,,,127,,0.0,1.0,0,10,2,2,0,0,804,0,221,5861,0,52,3,,0,,,,,,,,,0,,116.3,862,0
TRAIN_12297,COMPONENT2,4895,2017,2,200,0,2,3,2,0,20,0.0,0,0,17,,,,,,,2,,0.0,0.0,0,0,0,0,0,0,463,0,5,1272,0,4,0,,0,1.0,1.0,16.0,24.0,38.0,84.0,470.0,774.0,0,,52.7,578,1
TRAIN_12298,COMPONENT4,2920,2020,2,604,0,0,2,0,0,124,0.0,0,0,0,,,,,,,20,,0.0,1.0,0,148,0,15,2,0,1015,0,15,6224,0,7,0,,0,,,,,,,,,0,,78.6,1178,0
TRAIN_12299,COMPONENT2,2498,2013,8,200,0,0,3,0,0,23,0.0,0,0,8,,,,,,,2,,0.0,1.0,0,3,0,0,0,0,465,1,5,2204,0,0,0,,0,0.0,0.0,0.0,35.0,42.0,120.0,2165.0,6110.0,0,,47.8,642,0
TRAIN_12300,COMPONENT1,2440,2017,5,590,0,4,21,0,0,3474,0.0,0,2,26,15.0,6.0,1.0,11.0,17.0,9.9,34,0.0,0.0,8.0,0,242,2,3,1,0,1070,4,10,3152,0,9,3,0.4,0,,,,,,,,,0,12.8,85.4,1133,0
TRAIN_12301,COMPONENT2,2834,2011,2,200,0,11,219,0,0,3242,0.0,0,2,22,,,,,,,115,,0.0,0.0,0,0,1,0,0,0,209,1,50,10580,0,3,0,,0,0.0,0.0,0.0,5.0,27.0,170.0,13948.0,26180.0,0,,65.1,225,0
TRAIN_12302,COMPONENT3,3132,2014,1,200,0,2,2,0,0,17,0.0,0,3,1,,,,,,,1036,,0.0,,1,12,12,2,1,0,1425,0,325,22023,3,21,0,,38,,,,,,,,,0,,154.7,56,0
TRAIN_12303,COMPONENT3,5258,2015,4,200,0,16,147,0,0,68,0.0,0,0,2,,,,,,,83,,0.0,1.0,0,4,1,0,5,0,2208,0,493,31730,0,26,0,,0,,,,,,,,,0,,167.0,17,0
TRAIN_12304,COMPONENT1,2314,2009,4,200,0,5,22,0,0,2476,0.0,0,0,2,12.0,8.0,0.0,10.0,20.0,7.8,29,0.0,0.0,5.0,0,18,0,5,11,0,975,3,22,9734,0,4,0,0.9,0,,,,,,,,,0,14.3,109.7,1163,0
TRAIN_12305,COMPONENT1,1708,2007,5,908,0,3,88,7,0,2901,0.0,0,0,2,14.0,8.0,0.0,9.0,18.0,8.0,32,0.0,0.0,1.0,3,509,0,57,1,0,990,4,6,10000,0,20,2,0.4,0,,,,,,,,,0,13.4,122.0,1069,0
TRAIN_12306,COMPONENT1,2069,2015,7,200,0,2,400,0,0,3273,0.0,0,0,4,17.0,8.0,0.0,18.0,22.0,9.4,10,0.0,0.0,2.0,0,13,0,246,2,0,1066,0,10,4484,0,6,0,0.4,0,,,,,,,,,0,13.9,110.2,1265,0
TRAIN_12307,COMPONENT3,2519,2011,5,200,0,0,190,0,0,52,0.0,0,0,11,,,,,,,46,,0.0,0.0,0,1,0,0,0,0,2114,0,33,28150,0,2,0,,0,,,,,,,,,0,,142.4,9,0
TRAIN_12308,COMPONENT3,1373,2011,13,200,0,0,3,1,0,14,0.0,0,2,0,,,,,,,110,,0.0,1.0,0,1,1,0,0,0,266,0,234,14380,0,5,0,,0,,,,,,,,,0,,203.1,19,0
TRAIN_12309,COMPONENT3,3571,2017,5,200,0,2,94,0,0,3007,0.0,0,0,0,,,,,,,26,,0.0,,0,0,0,0,2,0,383,0,30,19320,2,6,2,,0,,,,,,,,,0,,124.2,14,0
TRAIN_12310,COMPONENT3,6860,2012,4,200,0,2,25,0,0,188,0.0,0,2,0,,,,,,,280,,0.0,2.0,0,3,4,0,2,0,257,0,345,18510,0,16,0,,0,,,,,,,,,0,,154.7,10,0
TRAIN_12311,COMPONENT3,3468,2010,7,200,0,8,196,0,0,2866,0.0,0,8,35,,,,,,,1087,,0.3,6.0,1,2,7,0,5,2,2220,0,37,26520,0,8,2,,3,,,,,,,,,0,,184.5,72,0
TRAIN_12312,COMPONENT3,1830,2014,3,200,0,0,7,0,0,101,0.0,0,6,260,,,,,,,356,,0.0,2.0,0,2,7,0,2,8,184,1,213,5957,0,9,0,,0,,,,,,,,,0,,144.7,147,0
TRAIN_12313,COMPONENT3,1186,2014,2,200,0,5,6,6,0,2570,0.0,0,4,0,,,,,,,212,,0.0,,0,0,2,0,3,0,146,0,267,17100,0,61,0,,1,,,,,,,,,0,,147.2,2,0
TRAIN_12314,COMPONENT2,4514,2016,3,200,0,7,0,0,0,73,0.0,0,0,35,,,,,,,13,,0.0,0.0,0,3,0,0,0,0,233,0,15,4051,0,29,0,,0,0.0,0.0,3.0,5.0,7.0,49.0,2348.0,27422.0,0,,57.3,297,0
TRAIN_12315,COMPONENT3,1940,2018,4,550,0,3,44,0,0,3450,,0,14,78,,,,,,,386,,0.0,24.0,0,15,10,1,13,2,2102,5,155,22638,1,46,4,,1,,,,,,,,,0,,152.5,47,0
TRAIN_12316,COMPONENT3,3104,2017,13,200,0,2,0,0,0,83,0.0,0,3,2,,,,,,,76,,0.0,2.0,0,9,3,0,14,0,967,0,20,6072,0,15,0,,0,,,,,,,,,0,,62.6,1149,0
TRAIN_12317,COMPONENT2,2058,2012,7,200,0,1,11,0,0,83,0.0,0,0,193,,,,,,,4,,0.0,1.0,0,5,0,0,0,0,487,2,11,1213,0,7,0,,0,0.0,0.0,0.0,41.0,67.0,204.0,1875.0,14173.0,0,,44.8,722,0
TRAIN_12318,COMPONENT3,2064,2011,9,200,0,2,2,0,0,3013,0.0,0,2,5,,,,,,,429,,0.0,2.0,0,0,4,3,4,0,2487,0,15,33750,0,2,0,,0,,,,,,,,,0,,142.9,67,0
TRAIN_12319,COMPONENT3,2033,2022,5,498,0,2,108,0,0,3730,0.0,0,0,20,,,,,,,41,,0.0,0.0,0,11,0,0,20,0,1082,2,119,4710,0,58,0,,0,,,,,,,,,0,,113.9,1309,0
TRAIN_12320,COMPONENT3,1340,2011,6,200,0,3,0,0,0,2611,0.0,0,1,1,,,,,,,228,,0.0,,0,3,2,0,2,0,322,0,72,28148,1,8,0,,0,,,,,,,,,0,,321.9,54,0
TRAIN_12321,COMPONENT3,1363,2018,15,550,0,1,119,11,0,3473,0.0,0,2,141,,,,,,,124,,0.0,2.0,0,7,3,0,0,6,275,2,22,18080,0,3,0,,0,,,,,,,,,0,,128.2,120,0
TRAIN_12322,COMPONENT3,2406,2017,3,200,0,1,367,0,0,3793,0.0,0,0,8,,,,,,,51,,0.0,1.0,0,11,1,0,4,0,994,0,136,9598,0,12,0,,0,,,,,,,,,0,,56.6,1224,0
TRAIN_12323,COMPONENT1,2226,2007,12,375,0,3,2,0,0,2956,,0,1,3,13.0,9.0,1.0,16.0,24.0,9.3,38,0.0,0.0,5.0,0,17,1,0,1,0,1146,5,27,11431,1,10,2,0.7,0,,,,,,,,,0,12.8,94.9,1387,0
